"","Cod_setor","Cod_Grandes Regiões","Nome_Grande_Regiao","Cod_UF","Nome_da_UF","Cod_meso","Nome_da_meso","Cod_micro","Nome_da_micro","Cod_RM","Nome_da_RM","Cod_municipio","Nome_do_municipio","Cod_distrito","Nome_do_distrito","Cod_subdistrito","Nome_do_subdistrito","Cod_bairro","Nome_do_bairro","Situacao_setor.x","Tipo_setor","V001.x","V002.x","V003.x","V004.x","V005.x","V006.x","V007.x","V008.x","V009.x","V010.x","V011.x","V012.x","X34","Situacao_setor.y","V001.y","V002.y","V003.y","V004.y","V005.y","V006.y","V007.y","V008.y","V009.y","V010.y","V011.y","V012.y","V013","V014","V015","V016","V017","V018","V019","V020","V021","V022","V023","V024","V025","V026","V027","V028","V029","V030","V031","V032","V033","V034","V035","V036","V037","V038","V039","V040","V041","V042","V043","V044","V045","V046","V047","V048","V049","V050","V051","V052","V053","V054","V055","V056","V057","V058","V059","V060","V061","V062","V063","V064","V065","V066","V067","V068","V069","V070","V071","V072","V073","V074","V075","V076","V077","V078","V079","V080","V081","V082","V083","V084","V085","V086","V087","V088","V089","V090","V091","V092","V093","V094","V095","V096","V097","V098","V099","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","X244","Mulheres","Homens","Responsavel"
"64",251370305000064,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,174,645,3.71,2.81,553.09,98922.9,629.01,64524.97,310.84,108078.26,570.21,50172.67,NA,1,174,174,"165","9","0","127","6","38","0","3","0","171","3","0","0","174","96","50","9","19","0","0","0","174","164","10","0","0","0","0","0","0","0","0","174","174","0","0","0","0","0","0","174","174","0","0","173","1","0","15","29","41","36","27","16","6","4","0","0","12","9","15","18","21","16","10","5","7","1","1","0","0","0","0","14","9","6","0","0","0","14","23","15","11","6","5","8","12","8","5","0","0","0","2","2","0","0","0","0","127","6","29","0","3","0","163","2","0","0","165","96","41","9","19","0","0","0","165","155","10","0","0","0","165","165","0","0","0","0","0","0","165","165","0","0","164","1","0","0","0","9","0","0","0","8","1","0","0","9","0","9","0","0","0","0","0","9","9","0","0","0","0","9","9","0","0","0","0","0","0","9","9","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","171","3","0","0","174","96","50","9","19","0","0","0","174","0","0","0","0","0","0","0","0","0","0","0","0",NA,111,123,"Homens"
"65",251370305000065,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,284,962,3.39,2.32,1031.58,1154152.49,1081.06,1156027.98,584.36,700430.22,914.25,794408.1,NA,1,304,284,"262","11","11","191","2","73","2","16","0","271","10","0","3","284","255","1","5","21","2","0","0","284","174","93","14","3","0","0","0","0","0","0","284","284","0","0","0","0","0","0","284","284","0","0","270","14","0","28","52","81","68","32","13","3","7","0","0","23","19","22","45","37","15","8","4","14","3","2","0","0","0","0","19","24","10","3","0","0","30","36","31","17","5","6","14","24","11","7","1","0","0","6","2","0","1","0","0","187","2","55","2","16","0","254","6","0","2","262","252","1","2","6","1","0","0","262","156","89","14","3","0","262","262","0","0","0","0","0","0","262","262","0","0","252","10","0","2","0","9","0","0","0","11","0","0","0","11","0","0","3","8","0","0","0","11","11","0","0","0","0","11","11","0","0","0","0","0","0","11","11","0","0","8","3","0","2","0","9","0","0","0","6","4","0","1","11","3","0","0","7","1","0","0","11","7","4","0","0","0","11","11","0","0","0","0","0","0","11","11","0","0","10","1","0","271","10","0","3","284","255","1","5","21","2","0","0","284","0","0","0","0","0","0","0","0","0","0","0","0",NA,191,206,"Homens"
"66",251370305000066,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,197,722,3.66,2.59,352.58,262885.75,667.87,287635.17,315.19,195661.85,635.7,190863.51,NA,1,197,197,"197","0","0","140","19","30","0","8","0","80","86","0","31","197","0","1","196","0","0","0","0","197","131","64","2","0","0","0","0","0","0","0","175","175","0","1","0","21","0","0","197","196","1","0","195","0","1","8","40","55","45","27","8","7","6","1","0","7","6","16","22","21","8","2","3","4","2","0","0","0","0","0","14","13","3","0","1","0","24","33","24","19","6","11","4","21","16","4","1","2","0","3","0","0","0","0","0","140","19","30","0","8","0","80","86","0","31","197","0","1","196","0","0","0","0","197","131","64","2","0","0","175","175","0","1","0","21","0","0","197","196","1","0","195","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74","72","0","29","175","0","1","174","0","0","0","0","175","6","14","0","2","22","0","0","22","0","0","0","0",NA,168,109,"Mulheres"
"67",251370305000067,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,218,823,3.78,3.55,234.04,93078.52,327.05,99693.13,174.68,66038.21,346.04,71541.56,NA,1,219,218,"218","0","0","164","4","36","0","14","0","183","7","3","25","214","0","16","169","28","0","1","4","211","201","10","0","0","0","0","0","0","0","7","196","124","72","2","1","19","0","0","216","216","0","2","215","0","1","22","39","41","43","39","21","5","5","1","2","10","21","18","12","13","14","5","4","18","3","0","0","0","0","0","15","4","6","2","1","0","21","29","30","25","16","9","4","17","17","5","3","1","0","4","2","0","0","0","0","164","4","36","0","14","0","183","7","3","25","214","0","16","169","28","0","1","4","211","201","10","0","0","7","196","124","72","2","1","19","0","0","216","216","0","2","215","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","166","6","2","22","195","0","15","157","22","0","1","1","193","17","1","1","3","19","0","1","12","6","0","0","3",NA,183,115,"Mulheres"
"68",251370305000068,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,315,1147,3.64,3.85,265.44,95977.46,403.93,90084.49,171.98,67229.27,372.91,70853.67,NA,1,315,315,"312","3","0","269","1","35","0","10","0","141","35","0","139","301","0","1","292","1","0","7","14","295","277","18","0","0","0","0","0","0","0","20","292","291","1","3","1","16","0","3","311","301","10","4","282","10","9","43","52","64","66","45","23","11","5","1","5","22","37","24","29","21","18","7","8","31","4","2","0","0","0","0","20","13","5","4","2","1","28","35","45","27","16","14","12","25","18","10","5","1","1","3","5","2","0","0","0","269","1","32","0","10","0","140","35","0","137","298","0","1","289","1","0","7","14","292","274","18","0","0","20","289","288","1","3","1","16","0","3","308","298","10","4","281","8","9","0","0","3","0","0","0","1","0","0","2","3","0","0","3","0","0","0","0","3","3","0","0","0","0","3","3","0","0","0","0","0","0","3","3","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136","31","0","125","282","0","1","273","1","0","7","10","277","5","4","0","14","19","0","0","19","0","0","0","4",NA,247,189,"Mulheres"
"69",251370305000069,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,190,685,3.61,1.84,682.61,396395.61,741.11,386956.56,356.9,256539.06,642.42,278413.87,NA,1,190,190,"184","6","0","122","6","48","0","14","0","190","0","0","0","190","12","164","13","0","0","1","0","190","138","46","6","0","0","0","0","0","0","0","180","180","0","0","0","10","0","0","189","189","0","1","167","22","0","12","24","50","64","28","8","3","0","0","1","14","6","14","30","43","22","7","3","6","0","0","0","0","0","0","14","17","9","2","1","0","10","20","21","6","1","1","6","7","7","4","1","0","0","3","3","2","0","0","0","121","6","43","0","14","0","184","0","0","0","184","11","159","13","0","0","1","0","184","134","44","6","0","0","174","174","0","0","0","10","0","0","183","183","0","1","162","21","0","1","0","5","0","0","0","6","0","0","0","6","1","5","0","0","0","0","0","6","4","2","0","0","0","6","6","0","0","0","0","0","0","6","6","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","0","0","0","180","12","154","13","0","0","1","0","180","10","0","0","0","10","0","10","0","0","0","0","0",NA,92,168,"Homens"
"70",251370305000070,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,169,644,3.81,3.63,487.9,157474.9,568.66,137479.63,285.1,117949.77,493.92,101147.53,NA,1,169,169,"162","7","0","113","6","30","0","20","0","168","0","0","1","169","0","2","165","2","0","0","0","158","141","14","1","2","0","0","0","0","0","11","169","169","0","0","0","0","0","0","169","169","0","0","141","25","3","19","22","44","30","21","18","8","3","4","0","19","11","12","21","17","12","8","7","11","0","0","0","0","0","0","12","13","5","0","0","0","10","23","13","9","10","8","8","7","7","1","0","0","0","3","5","3","0","0","0","113","6","23","0","20","0","161","0","0","1","162","0","2","158","2","0","0","0","156","139","14","1","2","6","162","162","0","0","0","0","0","0","162","162","0","0","141","18","3","0","0","7","0","0","0","7","0","0","0","7","0","0","7","0","0","0","0","2","2","0","0","0","5","7","7","0","0","0","0","0","0","7","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","168","0","0","1","169","0","2","165","2","0","0","0","158","0","0","0","0","0","0","0","0","0","0","0","0",NA,107,118,"Homens"
"71",251370305000071,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,188,693,3.69,2.85,449.69,93737.49,552.56,58106.77,248.64,91272.04,487.39,62453.11,NA,1,188,188,"184","2","0","153","3","24","0","8","0","186","0","0","2","187","3","176","4","2","0","2","1","182","169","13","0","0","0","0","0","0","0","6","188","188","0","0","0","0","0","0","187","187","0","1","182","5","0","14","29","47","52","26","8","8","2","0","2","20","5","16","31","41","18","7","7","5","0","0","0","0","0","0","16","16","6","2","1","0","13","16","11","8","1","5","9","8","4","1","0","0","0","5","3","3","0","0","0","153","3","20","0","8","0","182","0","0","2","183","3","174","4","2","0","0","1","180","167","13","0","0","4","184","184","0","0","0","0","0","0","183","183","0","1","178","5","0","0","0","2","0","0","0","2","0","0","0","2","0","2","0","0","0","0","0","2","2","0","0","0","0","2","2","0","0","0","0","0","0","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","186","0","0","2","187","3","176","4","2","0","2","1","182","0","0","0","0","0","0","0","0","0","0","0","0",NA,87,166,"Homens"
"72",251370305000072,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,299,1129,3.78,4.05,408.51,73749.76,473.42,54662.31,235.83,77356.14,433.62,56426.51,NA,1,299,299,"299","0","0","222","1","64","0","12","0","286","1","0","12","293","6","0","224","63","0","0","6","288","269","18","1","0","0","0","0","0","0","11","297","295","2","1","0","1","0","0","295","293","2","4","265","26","2","26","56","60","75","39","18","12","5","4","4","23","23","27","36","45","23","10","10","18","5","0","0","0","0","0","22","14","6","1","0","0","29","24","30","16","8","15","8","16","8","8","1","1","0","13","2","0","0","0","0","222","1","64","0","12","0","286","1","0","12","293","6","0","224","63","0","0","6","288","269","18","1","0","11","297","295","2","1","0","1","0","0","295","293","2","4","265","26","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","284","1","0","12","291","6","0","223","62","0","0","6","286","2","0","0","0","2","0","0","1","1","0","0","0",NA,179,217,"Homens"
"73",251370305000073,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,267,998,3.74,3.88,427.82,102168.09,523.98,74619.28,260.38,116738.7,490.47,107021.18,NA,1,267,267,"266","1","0","198","2","62","0","3","2","263","2","0","2","267","7","160","93","6","0","1","0","266","231","31","4","0","0","0","0","0","0","1","266","266","0","0","0","1","0","0","265","265","0","2","254","10","1","20","54","65","57","29","19","12","6","2","3","25","10","17","38","36","20","14","10","9","0","1","0","0","0","0","17","17","11","3","1","0","37","27","21","9","5","13","11","26","9","3","1","0","0","11","0","3","0","0","0","198","2","61","0","3","2","262","2","0","2","266","7","160","92","6","0","1","0","265","230","31","4","0","1","265","265","0","0","0","1","0","0","264","264","0","2","254","9","1","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","262","2","0","2","266","7","160","92","6","0","1","0","265","1","0","0","0","1","0","0","1","0","0","0","0",NA,176,194,"Homens"
"74",251370305000074,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,286,948,3.31,3.02,664.52,992506.9,711.81,1029613.33,384.13,464126.84,615.67,601597.14,NA,1,286,286,"281","5","0","168","1","98","0","19","0","279","0","0","7","285","6","5","227","47","0","0","1","278","241","31","5","0","0","1","0","0","0","8","285","285","0","0","0","1","0","0","285","285","0","1","263","18","4","27","72","74","63","26","15","3","2","1","3","37","11","39","40","34","14","9","4","8","3","0","0","0","0","0","36","21","12","1","2","0","33","34","29","12","6","5","19","22","15","5","0","0","0","11","6","1","0","0","0","168","1","93","0","19","0","275","0","0","6","280","6","5","222","47","0","0","1","276","240","30","5","1","5","280","280","0","0","0","1","0","0","280","280","0","1","261","15","4","0","0","5","0","0","0","4","0","0","1","5","0","0","5","0","0","0","0","2","1","1","0","0","3","5","5","0","0","0","0","0","0","5","5","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","278","0","0","7","284","6","5","227","46","0","0","1","277","1","0","0","0","1","0","0","0","1","0","0","0",NA,198,223,"Homens"
"75",251370305000075,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,227,805,3.55,2.43,1702.53,4671509.68,1822.99,4782965.79,1011.33,3239181.51,1531,4109890.87,NA,1,227,227,"216","3","8","162","0","61","1","3","0","209","16","0","2","227","12","203","11","1","0","0","0","226","76","90","41","14","5","0","0","0","0","1","227","8","219","0","0","0","0","0","227","227","0","0","218","8","1","20","40","51","63","34","9","5","4","1","0","34","6","16","20","36","24","4","5","6","0","0","0","0","0","0","16","13","8","5","1","0","24","31","27","10","5","5","14","14","11","5","0","0","0","10","8","2","0","0","0","160","0","52","1","3","0","198","16","0","2","216","11","193","11","1","0","0","0","215","65","90","41","19","1","216","8","208","0","0","0","0","0","216","216","0","0","209","6","1","1","0","2","0","0","0","3","0","0","0","3","0","3","0","0","0","0","0","3","3","0","0","0","0","3","0","3","0","0","0","0","0","3","3","0","0","3","0","0","1","0","7","0","0","0","8","0","0","0","8","1","7","0","0","0","0","0","8","8","0","0","0","0","8","0","8","0","0","0","0","0","8","8","0","0","6","2","0","209","16","0","2","227","12","203","11","1","0","0","0","226","0","0","0","0","0","0","0","0","0","0","0","0",NA,166,154,"Mulheres"
"76",251370305000076,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,202,712,3.52,3.41,334.58,70710.48,430.48,49560.94,204.3,64729.41,393.11,50278.31,NA,1,202,202,"201","1","0","163","0","36","0","1","2","167","3","0","32","202","2","4","196","0","0","0","0","202","178","22","2","0","0","0","0","0","0","0","202","202","0","0","0","0","0","0","202","202","0","0","177","17","8","24","41","46","39","29","7","7","7","1","1","13","20","23","22","21","13","3","6","16","3","0","1","0","0","0","20","8","5","1","0","0","18","24","18","16","4","10","8","14","10","7","3","1","0","4","1","0","0","0","0","163","0","35","0","1","2","167","3","0","31","201","2","4","195","0","0","0","0","201","177","22","2","0","0","201","201","0","0","0","0","0","0","201","201","0","0","176","17","8","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","167","3","0","32","202","2","4","196","0","0","0","0","202","0","0","0","0","0","0","0","0","0","0","0","0",NA,138,142,"Homens"
